row_id,user_id,category_id,video_id,age,views,engagement_score,gender_Male,profession_Student,profession_Working Professional
31780,16972,12,25,24,138,2.35,0,1,0
31781,9213,8,101,15,628,2.8,0,1,0
31782,5353,41,130,31,72,4.11,1,0,0
31783,6606,42,134,24,689,4.25,0,1,0
31784,17477,8,74,16,628,3.49,0,1,0
31785,18439,26,141,17,568,2.7,1,1,0
31786,14725,34,115,41,840,3.18,1,0,0
31787,3216,11,22,23,180,4.65,1,1,0
31788,24237,35,106,34,134,3.29,1,0,1
31789,8243,14,31,21,396,4.0600000000000005,0,1,0
31790,7577,5,91,14,229,4.3100000000000005,1,1,0
31791,25622,41,131,23,72,1.79,1,1,0
31792,6224,39,117,38,89,3.16,0,0,1
31793,1758,11,22,35,180,3.74,1,0,0
31794,3119,3,4,14,621,3.29,0,1,0
31795,14773,12,24,12,138,3.29,1,1,0
31796,25010,42,134,28,689,2.3,0,0,0
31797,11208,25,61,12,317,0.4,0,1,0
31798,16827,31,105,16,156,4.4300000000000015,1,1,0
31799,7056,38,111,30,806,2.48,0,0,0
31800,22922,8,74,27,628,3.98,1,0,1
31801,22345,19,144,29,369,3.64,1,0,0
31802,10122,8,101,38,628,3.5,1,0,0
31803,21654,11,77,12,180,3.8,1,1,0
31804,24441,26,141,30,568,3.99,1,0,0
31805,12361,32,132,17,714,3.44,0,1,0
31806,17021,41,131,32,72,3.65,1,0,1
31807,18947,21,51,16,909,2.6,0,1,0
31808,9539,8,74,23,628,4.21,1,1,0
31809,8297,25,140,13,317,3.73,1,1,0
31810,20366,28,75,22,414,4.6800000000000015,0,1,0
31811,24160,32,132,19,714,1.15,0,0,1
31812,4539,23,112,16,613,4.44,1,1,0
31813,10212,5,9,12,229,4.33,1,1,0
31814,1957,16,35,34,462,2.2,1,0,0
31815,3119,4,6,14,781,3.8,0,1,0
31816,11348,12,25,13,138,4.04,1,1,0
31817,22384,19,46,23,369,2.35,1,1,0
31818,2931,8,125,22,628,4.0600000000000005,1,1,0
31819,8873,13,29,29,628,2.2,0,0,0
31820,24710,4,99,35,781,3.93,1,0,0
31821,13509,25,140,34,317,2.71,0,0,0
31822,20471,32,92,17,714,4.21,1,1,0
31823,1832,8,100,29,628,3.78,1,0,0
31824,17841,4,64,36,781,2.48,0,0,0
31825,19165,5,78,35,229,2.76,0,0,1
31826,7281,7,14,20,467,4.11,1,1,0
31827,16007,37,128,29,1000,2.56,0,0,0
31828,15825,28,75,32,414,3.69,1,0,1
31829,13155,16,98,17,462,4.46,1,1,0
31830,3491,25,103,36,317,4.27,1,0,1
31831,7519,5,56,16,229,2.96,1,1,0
31832,6909,36,107,38,178,4.06,1,0,0
31833,24059,29,81,34,52,1.79,0,0,0
31834,27659,23,112,20,613,2.06,0,0,1
31835,20120,5,9,18,229,4.87,0,1,0
31836,16401,8,16,15,628,4.630000000000001,1,1,0
31837,25204,2,3,31,30,3.89,1,0,0
31838,3553,1,15,25,990,4.74,1,1,0
31839,15944,5,172,12,229,3.77,1,1,0
31840,10497,5,89,47,229,0.8600000000000001,0,0,1
31841,9999,5,9,17,229,3.77,1,1,0
31842,22887,36,107,37,178,3.67,1,0,1
31843,12689,37,108,26,1000,1.55,0,0,1
31844,5987,16,35,20,462,3.62,0,1,0
31845,13565,12,162,25,138,2.88,0,1,0
31846,5665,37,108,20,1000,4.87,1,1,0
31847,20709,23,53,14,613,4.3100000000000005,1,1,0
31848,27569,28,76,43,414,3.09,1,0,1
31849,18871,24,60,28,617,3.85,1,0,0
31850,14316,32,92,22,714,2.85,0,0,1
31851,4042,33,93,26,862,3.8,0,1,0
31852,11681,5,57,41,229,2.6500000000000004,0,0,1
31853,26833,31,160,26,156,4.26,1,0,1
31854,19264,19,45,21,369,3.4000000000000004,1,0,1
31855,10529,11,41,14,180,4.880000000000001,0,1,0
31856,14674,10,21,20,44,3.4,1,1,0
31857,5444,34,94,11,840,2.35,0,1,0
31858,8090,29,82,27,52,3.13,1,0,1
31859,27381,18,59,20,444,2.3,0,0,0
31860,21865,16,137,15,462,4.11,1,1,0
31861,7374,8,17,35,628,3.91,1,0,0
31862,16132,25,138,16,317,4.2700000000000005,1,1,0
31863,11161,16,35,27,462,3.43,0,0,0
31864,16718,5,79,32,229,2.56,0,0,0
31865,25734,13,147,17,628,3.9,1,1,0
31866,11398,31,86,29,156,3.18,1,0,0
31867,9788,3,4,24,621,4.49,1,1,0
31868,18644,7,14,34,467,3.04,0,0,0
31869,25040,13,49,37,628,3.95,0,0,1
31870,19572,18,43,37,444,3.47,1,0,0
31871,20074,39,116,24,89,1.09,1,1,0
31872,6781,9,19,20,819,4.33,1,1,0
31873,5433,16,97,36,462,3.4,0,0,0
31874,9473,25,150,15,317,2.8,1,1,0
31875,19850,34,114,10,840,3.73,1,1,0
31876,9803,25,61,33,317,2.06,1,0,1
31877,8905,32,145,19,714,4.3500000000000005,1,1,0
31878,7070,15,32,32,662,3.3,0,0,0
31879,16939,29,156,35,52,3.4,1,0,0
31880,17794,8,101,27,628,3.3,0,0,0
31881,20576,26,63,25,568,4.06,1,0,0
31882,4554,42,135,25,689,2.24,0,0,1
31883,19394,9,19,14,819,4.590000000000002,1,1,0
31884,6878,28,75,19,414,4.91,1,1,0
31885,4221,42,134,30,689,3.87,1,0,0
31886,10290,13,49,29,628,4.03,1,0,0
31887,6803,35,106,12,134,4.16,0,1,0
31888,337,13,147,28,628,4.05,1,0,1
31890,2580,5,120,44,229,3.26,0,0,1
31891,11872,18,43,32,444,3.2300000000000004,0,0,1
31892,17622,27,65,35,309,2.64,1,0,0
31893,16166,4,8,21,781,2.06,0,0,1
31894,26507,4,8,16,781,3.87,1,1,0
31895,2887,1,2,35,990,3.91,0,0,0
31896,10427,3,4,31,621,3.43,0,0,0
31897,9401,21,51,20,909,3.9,1,1,0
31898,9468,23,112,37,613,4.08,0,0,1
31899,1059,5,10,13,229,4.3100000000000005,0,1,0
31900,22550,5,169,17,229,2.6,0,1,0
31901,3537,29,81,18,52,3.8,1,1,0
31902,8348,25,138,23,317,3.71,1,0,1
31903,23120,5,10,28,229,3.8,1,0,1
31904,5288,20,47,13,892,2.19,0,1,0
31905,69,34,95,29,840,2.8,0,0,1
31906,23461,27,65,22,309,3.83,0,1,0
31907,14378,32,132,29,714,3.89,0,0,0
31908,13860,5,71,46,229,3.63,1,0,1
31909,10469,5,90,25,229,3.87,1,0,0
31910,3198,25,139,31,317,3.47,1,0,0
31911,14571,7,28,17,467,3.58,1,1,0
31912,24183,9,142,31,819,4.54,1,0,0
31913,7520,24,60,17,617,2.88,0,1,0
31914,17404,34,114,25,840,2.64,0,0,0
31915,26005,26,63,23,568,2.01,0,1,0
31916,27317,41,130,18,72,2.8,1,1,0
31917,23351,4,6,28,781,2.4000000000000004,0,0,1
31918,24654,39,117,15,89,2.48,0,1,0
31919,23648,40,124,40,900,3.59,0,0,1
31920,14372,47,175,31,248,2.48,0,0,0
31921,2086,15,113,32,662,4.2,1,0,0
31922,20765,21,129,23,909,1.71,0,0,1
31923,8482,19,46,33,369,3.67,1,0,1
31924,18714,42,135,28,689,3.47,1,0,0
31925,9381,11,41,28,180,3.87,0,0,0
31926,897,31,85,23,156,4.3500000000000005,0,1,0
31927,13687,11,66,19,180,3.8,0,1,0
31928,1079,32,145,17,714,4.16,1,1,0
31929,16228,21,157,15,909,4.3500000000000005,1,1,0
31930,3735,9,19,15,819,4.29,0,1,0
31931,25959,39,117,18,89,4.25,1,1,0
31932,5733,21,50,29,909,3.69,1,0,0
31933,19340,25,62,26,317,3.4,0,0,0
31934,17232,25,103,23,317,4.95,0,1,0
31935,5474,42,135,27,689,3.33,1,0,0
31936,26066,23,53,20,613,4.25,1,1,0
31937,25488,4,64,33,781,3.59,1,0,1
31938,14754,5,155,18,229,3.73,1,0,1
31939,14743,16,137,23,462,3.67,1,0,1
31940,10014,34,96,31,840,1.95,0,0,0
31941,4977,10,20,31,44,3.85,1,0,0
31942,3856,31,153,33,156,3.89,1,0,0
31943,7424,8,146,26,628,3.2300000000000004,1,0,1
31944,13410,5,155,26,229,2.9800000000000004,0,0,1
31945,1418,29,82,28,52,1.1,1,0,0
31946,2123,34,115,32,840,1.96,0,0,1
31947,8748,42,134,11,689,4.3100000000000005,0,1,0
31948,21979,28,76,41,414,4.24,0,0,1
31949,9558,16,97,19,462,4.2700000000000005,0,1,0
31950,14084,23,112,24,613,3.2300000000000004,1,0,1
31951,1952,25,139,28,317,2.06,0,0,1
31952,21560,4,8,25,781,3.4,1,0,0
31953,27286,5,9,18,229,5.0,1,1,0
31954,14677,5,9,21,229,3.63,1,0,1
31955,15991,30,83,22,862,3.8,1,1,0
31956,16984,15,33,18,662,3.66,1,1,0
31957,5880,13,29,30,628,2.59,0,0,1
31958,17931,5,158,37,229,2.08,0,0,0
31959,14261,35,106,33,134,3.1900000000000004,0,0,1
31960,26728,20,48,30,892,2.4,0,0,0
31961,26478,4,64,31,781,3.2300000000000004,1,0,1
31962,23885,16,137,17,462,3.83,1,1,0
31963,2298,4,99,33,781,3.83,1,0,0
31964,8601,10,20,15,44,2.48,1,1,0
31965,27326,18,58,22,444,2.6,0,1,0
31966,16999,5,169,39,229,4.5,1,0,0
31967,4628,17,37,18,884,3.7,1,1,0
31968,17156,25,139,18,317,2.01,0,1,0
31969,10834,4,99,24,781,4.23,1,0,0
31970,41,15,33,22,662,3.7,1,1,0
31971,26809,19,44,18,369,2.8,0,1,0
31972,4523,42,136,20,689,3.13,1,0,1
31973,69,32,133,29,714,3.63,0,0,1
31974,26616,38,111,33,806,2.3,0,0,0
31975,7325,8,146,16,628,3.8,0,1,0
31976,3683,16,97,28,462,3.7,1,1,0
31977,7701,18,59,16,444,3.34,0,1,0
31978,12001,3,4,21,621,3.5,0,0,1
31979,22822,43,149,20,617,4.1400000000000015,1,1,0
31980,23763,25,139,31,317,3.95,1,0,0
31981,16330,19,44,23,369,3.87,1,1,0
31982,11975,45,167,35,95,2.2,0,0,0
31983,14697,8,16,23,628,2.8,0,1,0
31984,26198,4,6,34,781,3.43,1,0,0
31985,13176,8,16,10,628,4.37,1,1,0
31986,7470,25,140,26,317,2.2,0,0,0
31987,5406,25,150,15,317,4.3100000000000005,1,1,0
31988,10087,5,118,34,229,4.25,1,0,0
31989,15519,5,79,27,229,4.51,1,0,0
31990,7899,21,123,20,909,3.47,1,0,0
31991,25134,27,65,21,309,2.88,0,1,0
31992,26048,10,159,21,44,3.93,1,0,0
31993,13719,13,49,18,628,2.88,0,1,0
31994,23718,26,63,18,568,2.19,0,1,0
31995,21128,5,9,14,229,4.66,1,1,0
31996,22113,21,143,34,909,3.4,1,0,0
31997,15734,19,1,31,369,3.87,1,0,0
31998,16815,19,46,37,369,3.69,1,0,1
31999,1819,25,139,18,317,2.7,0,1,0
32000,21751,14,31,32,396,2.3200000000000003,0,0,1
32001,20412,19,45,27,369,3.13,1,0,1
32002,3713,36,127,36,178,3.95,1,0,0
32003,11742,21,50,23,909,1.5,0,1,0
32004,4051,8,74,27,628,2.94,1,0,0
32005,23121,42,135,22,689,3.54,1,1,0
32006,352,5,9,24,229,3.91,1,0,0
32007,21532,25,103,18,317,2.96,1,1,0
32009,21035,16,35,12,462,4.29,1,1,0
32010,5370,21,51,15,909,3.77,1,1,0
32011,7642,31,151,42,156,2.85,1,0,1
32012,20277,5,90,19,229,5.0,1,1,0
32013,15046,6,11,26,362,1.84,0,0,1
32014,4943,13,147,21,628,3.87,1,1,0
32015,13515,31,151,29,156,2.35,0,1,0
32016,12453,4,8,15,781,4.18,1,1,0
32017,13066,26,141,21,568,3.34,0,1,0
32018,21165,4,99,18,781,3.77,1,1,0
32019,4192,11,22,32,180,3.43,1,0,0
32020,25720,30,84,28,862,2.4,0,0,0
32021,21705,34,95,14,840,1.09,0,1,0
32022,27611,19,45,17,369,3.11,0,1,0
32023,16086,20,47,19,892,3.9,1,1,0
32024,8390,21,104,20,909,4.62,0,1,0
32025,4004,19,45,19,369,4.9,1,1,0
32026,2406,34,115,43,840,3.47,1,0,0
32027,27152,14,31,28,396,3.61,1,0,1
32028,10451,42,136,30,689,3.33,1,0,0
32029,27156,26,141,16,568,3.73,1,1,0
32030,21840,25,140,32,317,3.43,1,0,0
32031,4577,5,161,12,229,2.6,0,1,0
32032,7444,10,21,36,44,3.37,1,0,1
32033,24354,8,100,20,628,3.77,1,0,1
32034,3016,13,29,19,628,2.47,0,0,1
32035,18429,3,5,28,621,3.56,0,0,0
32036,2440,19,144,12,369,3.77,1,1,0
32037,2360,10,38,31,44,3.47,0,0,0
32038,11451,30,84,17,862,2.6,1,1,0
32039,11901,11,23,14,180,3.98,1,1,0
32040,22372,7,14,34,467,3.96,1,0,1
32041,8098,12,88,19,138,4.83,1,1,0
32042,19632,34,115,20,840,2.88,1,1,0
32043,21955,18,59,12,444,4.33,1,1,0
32044,20789,21,50,18,909,3.54,0,1,0
32045,14103,30,84,20,862,3.8,1,1,0
32046,24781,15,33,23,662,3.77,0,1,0
32047,18637,18,59,39,444,3.89,1,0,0
32048,1454,4,8,36,781,3.43,1,0,0
32049,3421,3,4,12,621,4.21,1,1,0
32050,5493,3,4,19,621,4.23,1,1,0
32051,16265,13,29,20,628,2.88,0,1,0
32052,15892,16,97,21,462,3.87,0,1,0
32053,26937,42,135,35,689,2.16,0,0,1
32054,24501,8,110,34,628,4.41,0,0,0
32055,6792,5,9,31,229,1.39,0,0,0
32056,10633,34,95,14,840,3.83,1,1,0
32057,22614,4,99,27,781,1.96,1,0,1
32058,19393,39,117,17,89,4.25,1,1,0
32059,11473,32,132,36,714,3.1900000000000004,1,0,1
32060,27188,9,19,19,819,4.02,0,0,1
32061,24474,1,15,14,990,4.82,1,1,0
32062,4534,36,107,22,178,3.8,1,1,0
32063,25633,21,143,23,909,3.8,1,1,0
32064,6775,25,102,28,317,2.56,1,0,0
32065,13286,19,46,35,369,3.93,1,0,0
32066,6753,19,45,27,369,4.3500000000000005,1,1,0
32067,11959,28,75,11,414,3.29,0,1,0
32068,19153,35,126,20,134,2.6,0,1,0
32069,16945,34,114,18,840,3.04,0,1,0
32070,13829,21,50,23,909,4.25,1,1,0
32071,17349,36,107,14,178,4.91,0,1,0
32072,4372,4,8,29,781,3.14,1,0,0
32073,13011,26,63,22,568,4.33,1,1,0
32074,8002,21,157,15,909,2.35,0,1,0
32075,16993,30,83,26,862,3.1900000000000004,1,0,1
32076,9078,1,15,18,990,3.87,0,1,0
32077,13664,13,147,16,628,2.96,0,1,0
32078,15098,13,26,18,628,4.2700000000000005,1,1,0
32079,24686,25,140,13,317,3.34,0,1,0
32080,4647,8,17,19,628,4.83,1,1,0
32081,26566,7,14,10,467,2.8,1,1,0
32082,5060,3,4,46,621,3.1900000000000004,1,0,1
32083,4387,12,30,42,138,2.3,0,0,0
32084,9481,19,46,37,369,3.89,1,0,0
32085,8033,13,49,19,628,3.77,1,1,0
32086,24325,11,41,30,180,3.5,1,0,0
32087,3443,5,109,12,229,4.69,1,1,0
32088,1514,16,34,17,462,3.62,0,1,0
32089,3813,5,91,14,229,4.7,1,1,0
32090,20916,31,153,19,156,4.53,1,1,0
32091,154,39,116,19,89,3.98,1,1,0
32092,22955,26,141,17,568,2.01,0,1,0
32093,13708,16,98,17,462,2.6,1,1,0
32094,444,5,68,27,229,4.28,1,0,0
32095,12552,42,136,18,689,3.62,1,1,0
32096,3553,8,17,25,628,5.0,1,1,0
32097,7711,5,168,22,229,4.3100000000000005,1,1,0
32098,26246,29,81,26,52,0.02,0,0,0
32099,4381,17,36,30,884,2.48,0,0,0
32100,12710,8,17,34,628,4.08,1,0,0
32101,9268,23,112,13,613,3.98,0,1,0
32102,12365,34,95,41,840,1.79,0,0,0
32103,15302,21,51,19,909,2.35,0,1,0
32104,3794,42,136,22,689,4.57,1,1,0
32105,3784,8,16,27,628,2.3,0,0,0
32106,7110,32,133,29,714,3.89,1,0,0
32107,21675,23,53,32,613,4.51,1,0,0
32109,16542,5,155,19,229,2.88,0,1,0
32110,6227,16,34,18,462,4.46,0,1,0
32111,12339,15,33,20,662,3.9,1,1,0
32112,2390,23,53,21,613,4.41,1,1,0
32113,19658,11,66,19,180,4.33,1,1,0
32114,14013,19,46,40,369,2.89,0,0,0
32115,1264,37,128,24,1000,2.01,0,1,0
32116,11847,8,74,17,628,3.8,0,1,0
32117,23341,42,135,18,689,4.3100000000000005,0,1,0
32118,16359,35,106,31,134,3.69,1,0,1
32119,16124,25,150,17,317,2.35,1,1,0
32120,7328,36,107,40,178,4.22,1,0,0
32121,26107,28,75,26,414,4.3500000000000005,0,1,0
32122,13824,8,74,16,628,4.29,0,1,0
32123,17114,12,42,17,138,2.6,0,1,0
32124,18268,25,139,36,317,3.43,1,0,0
32125,12175,23,53,19,613,4.8100000000000005,1,1,0
32126,20088,23,112,38,613,4.02,1,0,1
32127,11713,19,45,28,369,3.63,1,0,1
32128,18522,8,110,29,628,4.17,0,0,0
32129,755,5,87,15,229,3.77,0,1,0
32130,9544,36,107,15,178,4.4300000000000015,0,1,0
32131,17794,8,74,27,628,2.71,0,0,0
32132,7522,19,1,42,369,3.43,1,0,0
32133,12447,11,40,23,180,2.3,0,0,0
32134,16761,3,5,18,621,4.4300000000000015,0,1,0
32135,8048,16,35,27,462,4.29,0,1,0
32136,12202,10,21,32,44,3.89,0,0,0
32137,8643,17,36,18,884,3.49,0,1,0
32138,4610,35,106,24,134,3.5700000000000003,1,0,1
32139,640,21,122,41,909,3.3,0,0,0
32140,5776,8,74,22,628,3.52,1,0,1
32141,27236,32,132,26,714,3.13,1,0,1
32142,11990,19,46,30,369,3.89,1,0,0
32143,24317,38,111,16,806,3.23,1,1,0
32144,21097,5,109,14,229,2.8,0,1,0
32145,13183,8,39,15,628,4.46,0,1,0
32146,9257,25,62,26,317,2.3,0,0,0
32147,12563,15,33,16,662,3.7,1,1,0
32148,19191,12,30,16,138,4.41,0,1,0
32149,19617,13,29,14,628,3.44,0,1,0
32150,9669,13,49,17,628,3.8,1,1,0
32151,8655,28,75,18,414,2.8,1,1,0
32152,17697,31,151,17,156,4.54,0,1,0
32153,25230,12,25,32,138,3.02,1,0,1
32154,18680,8,17,20,628,4.6000000000000005,1,1,0
32155,25047,16,98,36,462,2.3,0,0,0
32156,150,42,136,31,689,3.76,1,0,0
32157,6237,13,147,32,628,3.47,1,0,0
32158,932,25,140,26,317,2.83,0,0,0
32160,20634,6,11,20,362,3.87,1,1,0
32161,19002,31,152,15,156,3.77,0,1,0
32162,9794,19,121,33,369,3.91,1,0,0
32163,14535,31,86,24,156,4.33,1,1,0
32164,20532,42,134,12,689,3.8,1,1,0
32165,10647,16,98,13,462,2.01,1,1,0
32166,13916,11,77,14,180,4.25,1,1,0
32167,10070,3,5,36,621,2.3200000000000003,1,0,1
32168,13353,4,6,46,781,3.4,1,0,0
32169,24809,23,53,37,613,4.29,1,0,0
32170,5538,4,8,23,781,3.62,1,1,0
32171,22067,23,53,28,613,3.47,1,0,0
32172,13012,37,108,19,1000,3.87,1,1,0
32173,14197,4,7,20,781,2.96,0,1,0
32174,9987,24,60,19,617,0.4,1,1,0
32175,22455,5,9,35,229,3.93,1,0,0
32176,10351,18,43,20,444,3.77,0,1,0
32177,20186,16,34,18,462,3.73,1,1,0
32178,2776,21,50,17,909,3.04,1,1,0
32179,7694,3,4,20,621,2.6,0,1,0
32180,2367,27,65,11,309,4.3500000000000005,0,1,0
32182,1755,32,92,13,714,2.7,0,1,0
32183,13432,6,11,24,362,3.89,0,0,0
32184,5685,32,132,26,714,3.91,0,0,0
32185,22509,11,41,37,180,3.5,1,0,1
32186,6442,25,62,17,317,2.19,1,1,0
32187,10809,35,126,18,134,4.6800000000000015,0,1,0
32188,2999,18,58,34,444,1.79,0,0,0
32189,8479,15,33,27,662,3.16,1,0,1
32190,11266,21,104,10,909,4.16,1,1,0
32191,11451,29,82,17,52,2.8,1,1,0
32192,27615,11,40,14,180,4.2700000000000005,1,1,0
32193,6669,35,126,15,134,4.510000000000002,1,1,0
32194,15387,4,6,19,781,4.66,0,1,0
32195,8496,24,60,20,617,0.4,0,1,0
32196,23145,21,129,38,909,3.95,0,0,1
32197,20927,8,100,37,628,2.3,0,0,0
32198,3173,38,111,17,806,3.98,1,1,0
32199,15860,26,141,16,568,2.88,1,1,0
32200,17664,19,144,29,369,3.56,1,0,0
32201,21212,32,92,31,714,3.61,1,0,1
32202,22975,21,129,15,909,3.66,0,1,0
32203,10755,42,134,35,689,3.42,1,0,1
32204,16994,23,112,27,613,4.28,1,0,0
32205,3060,15,33,28,662,3.67,1,0,1
32206,16877,5,172,29,229,3.18,0,0,0
32207,14142,16,97,19,462,2.7,0,1,0
32208,11566,8,16,22,628,4.3900000000000015,1,1,0
32209,12658,6,12,15,362,3.29,0,1,0
32210,1096,7,14,16,467,3.77,1,1,0
32211,22359,5,109,35,229,3.4,1,0,0
32212,18317,32,132,14,714,4.25,1,1,0
32213,21566,36,127,19,178,2.96,1,1,0
32214,3212,11,77,20,180,4.33,0,1,0
32215,22790,5,10,31,229,3.87,1,0,0
32216,15123,21,129,15,909,3.83,1,1,0
32217,9833,5,118,16,229,4.91,0,1,0
32218,10153,41,131,18,72,4.18,1,1,0
32219,19115,8,67,22,628,3.69,1,0,1
32220,17346,39,116,43,89,2.47,1,0,1
32221,13448,18,58,33,444,3.47,1,0,1
32222,5755,16,34,40,462,3.56,0,0,0
32223,26741,4,99,35,781,3.89,1,0,0
32224,3974,12,30,13,138,2.96,0,1,0
32225,4175,8,74,16,628,4.23,1,1,0
32226,10066,17,37,15,884,4.3100000000000005,0,1,0
32227,21546,16,98,19,462,4.3500000000000005,1,1,0
32228,11256,19,46,19,369,3.77,1,1,0
32229,20034,12,42,16,138,3.66,1,1,0
32230,9684,20,48,20,892,4.33,1,1,0
32231,18351,5,71,23,229,4.38,0,0,0
32232,13856,12,42,25,138,3.83,1,1,0
32233,12695,43,149,30,617,2.71,0,0,0
32234,25113,4,8,24,781,4.06,1,0,0
32235,10829,11,23,26,180,4.3900000000000015,1,1,0
32236,8280,43,148,31,617,4.6,1,0,0
32237,13083,10,20,25,44,4.48,1,1,0
32238,19333,21,143,35,909,3.89,1,0,0
32239,11975,29,82,35,52,2.3,0,0,0
32240,23178,11,41,39,180,3.79,1,0,1
32241,13185,19,1,20,369,4.29,0,1,0
32242,11046,34,114,22,840,3.4,0,1,0
32243,13170,25,103,41,317,3.99,1,0,0
32244,11898,15,113,19,662,3.77,0,1,0
32245,665,4,6,10,781,3.8,1,1,0
32246,420,20,48,21,892,3.87,1,1,0
32247,6209,11,23,17,180,2.7,1,1,0
32248,13148,25,62,33,317,3.93,1,0,0
32249,25030,21,143,26,909,3.26,1,0,0
32250,26108,8,101,17,628,4.66,0,1,0
32251,23307,8,101,21,628,3.83,1,1,0
32252,12795,32,132,16,714,2.88,0,1,0
32253,20422,16,97,19,462,4.2700000000000005,1,1,0
32254,4673,42,134,23,689,2.35,0,1,0
32255,6822,40,124,16,900,3.8,1,1,0
32256,3328,35,106,41,134,4.25,1,0,0
32257,25808,5,119,34,229,3.78,1,0,0
32258,10475,7,14,21,467,4.2700000000000005,1,1,0
32260,20658,3,4,33,621,3.63,1,0,1
32261,8350,3,4,17,621,2.35,0,1,0
32262,11107,12,42,35,138,3.85,1,0,0
32263,5142,21,123,34,909,3.89,0,0,0
32264,11751,12,30,36,138,3.89,0,0,0
32265,1250,32,145,20,714,2.3,0,0,0
32266,26696,25,103,17,317,4.01,1,1,0
32267,25815,28,76,19,414,3.23,0,1,0
32268,15532,9,18,14,819,4.9,1,1,0
32269,5466,4,99,19,781,4.3500000000000005,1,1,0
32270,10594,25,103,34,317,3.93,1,0,0
32271,8408,33,93,36,862,1.79,0,0,0
32272,22468,12,88,14,138,3.83,0,1,0
32273,12938,37,128,19,1000,2.35,1,1,0
32274,24592,45,167,16,95,2.7,1,1,0
32275,26857,30,83,16,862,3.44,1,1,0
32276,19632,32,92,20,714,4.37,1,1,0
32277,3927,35,126,22,134,4.2700000000000005,1,1,0
32278,15113,42,135,32,689,1.71,0,0,1
32279,12965,1,2,17,990,3.83,1,1,0
32280,10444,4,7,21,781,2.8,1,1,0
32281,11217,5,91,12,229,2.6,0,1,0
32282,9489,1,15,20,990,4.3100000000000005,1,1,0
32283,11769,11,77,37,180,3.43,0,0,0
32284,25108,23,112,25,613,4.3100000000000005,1,1,0
32285,21697,39,117,21,89,3.8,1,1,0
32286,6118,34,115,19,840,4.21,1,1,0
32287,2733,4,99,41,781,3.69,1,0,1
32288,10986,25,103,27,317,3.63,1,0,1
32289,26316,23,53,22,613,4.26,1,0,1
32291,5296,33,93,28,862,3.43,1,0,0
32292,14388,11,23,16,180,4.66,1,1,0
32293,15666,4,7,22,781,3.8,1,1,0
32294,9322,25,139,25,317,3.16,1,0,1
32295,26656,25,139,22,317,4.29,1,1,0
32296,13095,32,92,31,714,3.74,1,0,0
32297,11453,27,65,18,309,2.8,0,1,0
32298,10312,5,78,18,229,3.52,1,0,1
32299,382,11,66,27,180,3.47,0,0,0
32300,21763,15,113,15,662,4.65,1,1,0
32301,13290,43,149,25,617,4.590000000000002,1,1,0
32302,3215,11,23,17,180,4.3100000000000005,0,1,0
32303,7149,42,135,29,689,3.43,1,0,0
32304,7689,25,61,16,317,3.83,1,1,0
32305,27125,5,91,21,229,3.8,0,1,0
32306,18861,35,126,18,134,3.87,1,1,0
32307,9517,37,108,22,1000,4.23,1,1,0
32308,21077,10,21,23,44,4.69,1,1,0
32309,10196,21,123,16,909,4.6800000000000015,1,1,0
32310,12269,8,146,20,628,3.98,1,1,0
32311,11622,32,132,26,714,4.52,1,0,0
32312,13055,19,1,25,369,2.3,0,0,0
32313,25019,4,64,17,781,4.73,0,1,0
32314,25257,23,53,34,613,4.24,1,0,1
32315,24817,13,147,29,628,4.23,1,0,0
32316,3153,19,44,24,369,3.3200000000000003,1,0,1
32317,21461,5,78,44,229,3.65,1,0,1
32318,20569,31,85,29,156,4.47,0,0,0
32319,5360,8,146,26,628,3.67,1,0,1
32320,3512,35,106,33,134,3.95,0,0,0
32321,25183,6,12,25,362,3.9,1,1,0
32322,13616,4,8,16,781,4.29,1,1,0
32323,4892,24,60,39,617,2.2,1,0,0
32324,5545,34,95,33,840,3.09,1,0,1
32325,13537,5,10,20,229,4.6000000000000005,0,1,0
32326,1884,11,22,34,180,3.89,1,0,0
32327,6154,34,114,13,840,1.09,1,1,0
32328,9972,8,146,13,628,2.6,1,1,0
32329,19932,13,26,33,628,3.81,1,0,0
32330,343,15,113,21,662,3.96,1,1,0
32331,18310,38,111,14,806,2.48,0,1,0
32332,21276,13,147,24,628,4.02,1,0,1
32333,22224,1,2,42,990,4.2,1,0,1
32334,15286,5,80,28,229,3.89,1,0,0
32335,2116,35,106,35,134,1.39,0,0,0
32336,26842,23,112,20,613,0.8600000000000001,0,0,1
32337,7838,21,50,14,909,4.3500000000000005,1,1,0
32338,17323,4,99,25,781,3.67,1,0,1
32339,27712,3,5,39,621,4.01,0,0,0
32340,13772,40,124,32,900,4.26,1,0,1
32341,5168,27,65,43,309,3.52,1,0,1
32342,16677,12,30,22,138,3.56,0,0,0
32343,14416,23,112,32,613,1.37,0,0,1
32344,4432,31,85,17,156,3.87,1,1,0
32345,21095,31,153,12,156,2.6,1,1,0
32346,14559,15,113,25,662,2.56,0,0,0
32347,27082,5,9,19,229,4.9300000000000015,0,1,0
32348,14951,34,96,17,840,4.3100000000000005,1,1,0
32349,11083,34,114,24,840,4.29,1,1,0
32350,6605,38,111,20,806,2.8,0,1,0
32351,15311,25,102,25,317,4.3500000000000005,1,1,0
32352,8905,32,92,19,714,4.62,1,1,0
32353,8557,21,50,13,909,3.73,1,1,0
32354,17739,25,102,33,317,2.4,0,0,0
